distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s,temp_pneu_c,consumo_l
0.0,-0.518788,-0.519763,36.0,-0.08270862068965518,0.022134996436684828,1,587.2817400090937,4517.732825755858,0.0,63.03,0.0
4.997503592027723,0.755319,-5.352122,35.850890010941505,-0.08202489064037263,0.03380177585290339,12,584.8492518472324,2933.967942205176,0.5018289065015971,63.03447280765197,0.0021489265445719208
9.994776562615282,2.018673,-10.187065,35.702404493905064,-0.08134684409604492,0.0470084544815154,12,582.4269509358071,2092.251836164342,1.0057216540387106,63.039209597019344,0.004297753921924571
14.991822747617476,3.270419,-15.024792,35.55454069174026,-0.08067443303916459,0.04978987518799216,12,580.0147922963708,1959.0436200534632,1.5116870220623522,63.04398919892654,0.006446483781475515
19.988647905336126,4.5097,-19.865499,35.40729580371928,-0.0800076096118719,0.04817326891378306,12,577.6127302395818,2008.0494315266953,2.019734026485027,63.04869766798032,0.008595118599294533
24.985271187435046,5.735927,-24.709321,35.26066664932252,-0.07934632460469736,0.0359107282688628,12,575.2207128804098,2671.479363185835,2.52987309998725,63.053088676609555,0.010743666610597068
29.98175905740421,6.952345,-29.555476,35.11464868301766,-0.07869052307406395,0.01440980702894027,12,572.8386660658514,6602.577216983736,3.0421196126681,63.057121962226304,0.012892156394683808
34.978185836545684,8.165064,-34.402495,34.969237173423515,-0.07804014972949753,0.009657121512117513,12,570.4665126110791,9770.563681788035,3.556489895202586,63.06108649855501,0.015040619909714642
39.97461520176341,9.380261,-39.248896,34.82442774502793,-0.07739515135513905,0.03339502809579782,12,568.1041811366935,2802.084078412118,4.072999336405161,63.06533625107024,0.017189084536758263
44.97111864132392,10.604117,-44.093194,34.68021583758,-0.07675547438035969,0.05673623356646059,12,565.751597249581,1635.6790081377137,4.59166428551215,63.07014844580317,0.01933758101576928
49.96780259548872,11.842809,-48.933906,34.53659592868001,-0.07612106146641137,0.07871329873701535,12,563.4086708607272,1169.2461379174365,5.112504911268656,63.07566906424125,0.021486155116060147
54.96482980917097,13.102518,-53.769546,34.393560941758246,-0.07549184899188438,0.09151521168604393,12,561.0752865273496,997.369298917897,5.635547523800665,63.08165020980733,0.023634876817943514
59.962420596733516,14.388401,-58.598875,34.25110224282508,-0.07486776717564035,0.08653880128586361,12,558.7513033998802,1046.0037166738923,6.160824833350432,63.08741938578757,0.025783840856595408
64.9606361449795,15.698299,-63.422393,34.10921583795999,-0.07424876719391045,0.06898522741332525,12,556.436656323969,1301.3147984238856,6.688353113659375,63.09252913732589,0.027933073542341185
69.95939017652876,17.026862,-68.241362,33.967901948066164,-0.07363481891183102,0.04878423901331968,12,554.131348903294,1824.9581515987811,7.218133096570619,63.09698240378983,0.030082537775907366
74.95852947242861,18.368723,-73.057045,33.827162650373076,-0.0730259003189308,0.02891595746281335,12,551.8354150244925,3053.4341924147184,7.750158251953876,63.10094227161918,0.0322321676731443
79.95785826660378,19.718518,-77.870707,33.68700115434558,-0.07242199424986942,0.009381187873895656,12,549.5489070447896,9333.872578615388,8.28441725519878,63.104624072349594,0.03438187905463962
84.95715250954657,21.070882,-82.683612,33.54742137854686,-0.07182308647328149,0.008890132277404003,12,547.2718888892019,9767.986777191116,8.820895426546496,63.108272806130046,0.036531575579105025
89.95617999457383,22.420449,-87.497025,33.408427374386015,-0.07122916317402717,0.021345280975215118,12,545.0044266499127,4034.6436978965785,9.35957684199965,63.112021741502225,0.03868115739766675
